,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
1308,672640509974827008,2015-12-04 04:56:09 +0000,This is Leonidas. He just got rekt by a snowball. 9/10 doggy down,9,10,Leonidas,339,1008,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,pembroke
1309,672614745925664768,2015-12-04 03:13:46 +0000,This is Norman. Doesn't bark much. Very docile pup. Up to date on current events. Overall nifty pupper. 6/10,6,10,Norman,618,1267,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,kelpie
1310,672609152938721280,2015-12-04 02:51:33 +0000,This is Caryl. Likes to get in the microwave. 9/10 damn it Caryl,9,10,Caryl,408,1152,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,komondor
1316,672488522314567680,2015-12-03 18:52:12 +0000,"This is Jackie. She was all ready to go out, but her friends just cancelled on her. 10/10 hang in there Jackie",10,10,Jackie,459,1151,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,pug
1319,672475084225949696,2015-12-03 17:58:48 +0000,This is Buddy. He's photogenic af. Loves to sexily exit pond. Very striped. Comes with shield. 8/10 would pet well,8,10,Buddy,736,1487,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,newfoundland
1320,672272411274932228,2015-12-03 04:33:27 +0000,This is Pippin. He is terrified of his new little yellow giraffe. 11/10,11,10,Pippin,3569,6674,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,cardigan
1322,672264251789176834,2015-12-03 04:01:02 +0000,This is Kreg. He has the eyes of a tyrannical dictator. Will not rest until household is his. 10/10,10,10,Kreg,359,1184,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,cocker spaniel
1324,672254177670729728,2015-12-03 03:21:00 +0000,This is Rolf. He's having the time of his life. 11/10 good pupper,11,10,Rolf,778,1477,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,west highland white terrier
1327,672239279297454080,2015-12-03 02:21:48 +0000,This is Ridley. He doesn't know how to couch. 7/10,7,10,Ridley,335,924,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,bernese mountain dog
1329,672222792075620352,2015-12-03 01:16:17 +0000,This is Cal. He's a Swedish Geriatric Cheddar. Upset because the pope is laughing at his eyebrows. 9/10,9,10,Cal,222,812,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,bloodhound
1330,672205392827572224,2015-12-03 00:07:09 +0000,This is Opal. He's a Royal John Coctostan. Ready for transport. Basically indestructible. 9/10 good pupper,9,10,Opal,1214,2334,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,pembroke
1331,672169685991993344,2015-12-02 21:45:16 +0000,This is Bradley. That is his sandwich. He carries it everywhere. 10/10,10,10,Bradley,390,1053,https://pbs.twimg.com/media/DCza_vtXkAQXGpC.jpg,saluki
1332,672160042234327040,2015-12-02 21:06:56 +0000,This is Bubba. He's a Titted Peebles Aorta. Evolutionary masterpiece. Comfortable with his body. 8/10 great pupper,8,10,Bubba,380,901,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,basset
1335,672095186491711488,2015-12-02 16:49:14 +0000,This is Tuco. That's the toast that killed his father. 9/10,9,10,Tuco,385,1031,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,french bulldog
1336,672082170312290304,2015-12-02 15:57:30 +0000,This is Patch. He wants to be a Christmas tree. 11/10,11,10,Patch,385,970,https://pbs.twimg.com/media/DDBIX9QVYAAohGa.jpg,basset
1338,671896809300709376,2015-12-02 03:40:57 +0000,This is Lola. She fell asleep on a piece of pizza. 10/10 frighteningly relatable,10,10,Lola,4364,8745,https://pbs.twimg.com/media/DDLdUrqXYAMOVzY.jpg,vizsla
1339,671879137494245376,2015-12-02 02:30:43 +0000,This is Brad. He's a chubby lil pup. Doesn't really need the food he's trying to reach. 5/10 you've had enough Brad,5,10,Brad,726,1472,https://pbs.twimg.com/ext_tw_video_thumb/879415784908390401/pu/img/cX7XI1TnUsseGET5.jpg,english springer
1340,671874878652489728,2015-12-02 02:13:48 +0000,This is Mia. She was specifically told not get on top of the hutch or play in the fridge. 10/10 what a rebel,10,10,Mia,581,1292,https://pbs.twimg.com/media/DDSVWMvXsAEgmMK.jpg,german short-haired pointer
1346,671735591348891648,2015-12-01 17:00:19 +0000,This is Oscar. He's ready for Christmas. 11/10,11,10,Oscar,790,1493,https://pbs.twimg.com/ext_tw_video_thumb/881535971568889856/pu/img/9bawiZ--8FKywTkz.jpg,samoyed
1348,671547767500775424,2015-12-01 04:33:59 +0000,This is Marley. She chews shoes then feels extremely guilty about it and refuses to look at them. 10/10,10,10,Marley,630,1402,https://pbs.twimg.com/media/DD5yKdPW0AArzX8.jpg,golden retriever
1351,671538301157904385,2015-12-01 03:56:22 +0000,This is Baxter. He's very calm. Hasn't eaten in weeks tho. Not good at fetch. Never blinks. 8/10 would still pet,8,10,Baxter,416,955,https://pbs.twimg.com/media/DEEEnIqXYAAiJh_.jpg,eskimo dog
1352,671536543010570240,2015-12-01 03:49:23 +0000,This is Reginald. He's pondering what life would be like without so much damn skin. 9/10 it'll be ok buddy,9,10,Reginald,429,1218,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,golden retriever
1356,671518598289059840,2015-12-01 02:38:04 +0000,This is Scruffers. He's being violated on multiple levels and is not happy about it. 9/10 hang in there Scruffers,9,10,Scruffers,305,976,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,german shepherd
1358,671504605491109889,2015-12-01 01:42:28 +0000,This is Charlie. He was just informed that dogs can't be Jedi. 11/10,11,10,Charlie,3719,7285,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,pug
1359,671497587707535361,2015-12-01 01:14:35 +0000,This is Pip. He is a ship captain. Many years of experience sailing the treacherous open sea. 11/10,11,10,Pip,470,951,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,chow
1360,671488513339211776,2015-12-01 00:38:31 +0000,This is Julius. He's a cool dog. Carries seashell everywhere. Rad segmented legs. Currently attacking castle. 8/10,8,10,Julius,493,1047,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,italian greyhound
1361,671486386088865792,2015-12-01 00:30:04 +0000,This is Malcolm. He just saw a spider. 10/10,10,10,Malcolm,215,605,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,malamute
1364,671362598324076544,2015-11-30 16:18:11 +0000,This is Tanner. He accidentally dropped all his hard-earned Kohl's cash in the tub. 11/10,11,10,Tanner,309,1155,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,blenheim spaniel
1366,671355857343524864,2015-11-30 15:51:24 +0000,This is Lou. He's a Petrarch Sunni Pinto. Well-behaved pup. Little legs just hang there. 10/10 would pet firmly,10,10,Lou,118,494,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,french bulldog
1367,671186162933985280,2015-11-30 04:37:05 +0000,This is Sparky. That's his pancake now. He will raise it as his own. 10/10,10,10,Sparky,226,761,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,kuvasz
1369,671166507850801152,2015-11-30 03:18:59 +0000,This is Herm. It's his first day of potty training. He's doing great. You got this Herm. 10/10 stellar pup,10,10,Herm,371,902,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,samoyed
1371,671159727754231808,2015-11-30 02:52:03 +0000,This is Anthony. He just finished up his masters at Harvard. Unprofessional tattoos. Always looks perturbed. 5/10,5,10,Anthony,85,388,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,pembroke
1379,671109016219725825,2015-11-29 23:30:32 +0000,This is Toby. He asked for chocolate cake for his birthday but was given vanilla instead. 8/10 it'll be ok Toby,8,10,Toby,460,1183,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,golden retriever
1384,670833812859932673,2015-11-29 05:16:59 +0000,This is Jett. He is unimpressed by flower. 7/10,7,10,Jett,129,461,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,pembroke
1385,670832455012716544,2015-11-29 05:11:35 +0000,This is Amy. She is Queen Starburst. 10/10 unexplainably juicy,10,10,Amy,230,760,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,irish terrier
1387,670823764196741120,2015-11-29 04:37:03 +0000,This is Remington. He's a man dime. 12/10,12,10,Remington,199,802,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,appenzeller
1389,670815497391357952,2015-11-29 04:04:12 +0000,This is Sage. He likes to burn shit. 10/10,10,10,Sage,1633,3284,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,basset
